temp_h,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,timestamp
30.0779705048,38.4973716736,1015.43237305,350.472038933,42.1898326164,177.340588893,-33.6077003479,28.0065135956,37.3920669556,-0.339152157307,0.653840363026,0.720855295658,['x'],['y'],['z'],2017-05-12 16:49:29.759453
30.0426979065,41.0899353027,1015.43603516,348.338280153,40.9485755083,176.835031951,-43.4558105469,12.9175777435,30.2534236908,0.16340854764,0.654083192348,0.720367908478,['x'],['y'],['z'],2017-05-12 16:49:29.854366
30.0426979065,41.0899353027,1015.43603516,348.338280153,40.9485755083,176.835031951,-43.4558105469,12.9175777435,30.2534236908,0.16340854764,0.654083192348,0.720367908478,['x'],['y'],['z'],2017-05-12 16:49:29.854366
30.0779705048,39.179309845,1015.43334961,349.317538034,42.2992522469,174.850984941,-65.2889099121,-91.4710540771,78.1156082153,0.164620772004,0.654325962067,0.72329223156,['x'],['y'],['z'],2017-05-12 16:49:29.947486
30.0779705048,39.179309845,1015.43334961,349.317538034,42.2992522469,174.850984941,-65.2889099121,-91.4710540771,78.1156082153,0.164620772004,0.654325962067,0.72329223156,['x'],['y'],['z'],2017-05-12 16:49:29.947486
30.0779705048,39.179309845,1015.43505859,349.402013814,42.4284828411,168.645252646,-72.5437393188,-86.1901855469,73.1437683105,0.164863213897,0.654568791389,0.721586346626,['x'],['y'],['z'],2017-05-12 16:49:30.035161
30.0779705048,39.179309845,1015.43505859,349.402013814,42.4284828411,168.645252646,-72.5437393188,-86.1901855469,73.1437683105,0.164863213897,0.654568791389,0.721586346626,['x'],['y'],['z'],2017-05-12 16:49:30.035161
29.97215271,39.179309845,1015.43310547,348.277365111,41.8699065556,163.953554724,-122.480239868,-30.2174530029,109.505859375,0.163166105747,0.653354823589,0.721342682838,['x'],['y'],['z'],2017-05-12 16:49:30.123067
29.97215271,39.179309845,1015.43310547,348.277365111,41.8699065556,163.953554724,-122.480239868,-30.2174530029,109.505859375,0.163166105747,0.653354823589,0.721342682838,['x'],['y'],['z'],2017-05-12 16:49:30.123067
30.0426979065,37.6652259827,1015.43432617,350.0527857,51.2897721947,172.135233425,-64.7332763672,-6.21528768539,9.30282592773,-4.61261796951,3.79144883156,0.748392999172,['x'],['y'],['z'],2017-05-12 16:49:30.210615
30.0426979065,39.4256477356,1015.42944336,351.167524653,51.3972622968,171.491037303,-53.777015686,-49.4524154663,-39.2818222046,-4.61261796951,3.79144883156,0.748392999172,['x'],['y'],['z'],2017-05-12 16:49:30.286196
30.0426979065,39.4256477356,1015.42944336,351.167524653,51.3972622968,171.491037303,-53.777015686,-49.4524154663,-39.2818222046,-4.61261796951,3.79144883156,0.748392999172,['x'],['y'],['z'],2017-05-12 16:49:30.286196
30.025062561,39.9483642578,1015.42211914,2.37118448052,53.7034210285,171.884947973,-127.476303101,-22.4926795959,-6.94066762924,-4.61261796951,3.79144883156,0.748392999172,['x'],['y'],['z'],2017-05-12 16:49:30.357105
30.025062561,39.9483642578,1015.42211914,2.37118448052,53.7034210285,171.884947973,-127.476303101,-22.4926795959,-6.94066762924,-4.61261796951,3.79144883156,0.748392999172,['x'],['y'],['z'],2017-05-12 16:49:30.357105
30.0956077576,39.3535499573,1015.42822266,0.669974002738,67.9216482388,189.290732489,-78.0266723633,-25.1268997192,68.681602478,0.163651004434,0.654568791389,0.722073733807,['x'],['y'],['z'],2017-05-12 16:49:30.441408
30.0956077576,39.3535499573,1015.42822266,0.669974002738,67.9216482388,189.290732489,-78.0266723633,-25.1268997192,68.681602478,0.163651004434,0.654568791389,0.722073733807,['x'],['y'],['z'],2017-05-12 16:49:30.441408
30.0956077576,39.407623291,1015.43139648,1.62191614366,70.6130501303,185.489144819,-98.4474411011,-58.9371185303,42.3426322937,0.163651004434,0.653840363026,0.722073733807,['x'],['y'],['z'],2017-05-12 16:49:30.543825
