temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,timestamp
30.289604187,28.8083343506,37.9506187439,1014.52172852,345.128048554,80.1006405102,173.084219908,-16.1791439056,5.49545288086,3.07215571404,0.257235109806,0.956117153168,0.167419731617,-0.0057433731854,-0.000562373548746,-0.00166282989085,2017-05-12 18:21:03.509236
30.2543315887,28.8083343506,39.0441246033,1014.49731445,345.13096163,80.068210772,173.070450247,-33.0930862427,11.4439306259,6.66671228409,0.258204907179,0.954903244972,0.166444942355,-0.0231468975544,0.0034989323467,0.000808864831924,2017-05-12 18:21:03.568048
30.3248767853,28.8187503815,38.5123901367,1014.49584961,345.132991903,80.0027297484,173.044659453,-40.1001396179,13.8751802444,7.97812080383,0.257720023394,0.955145955086,0.171318873763,-0.0251133255661,0.00644349679351,0.000519886612892,2017-05-12 18:21:03.626376
30.3248767853,28.8145828247,38.5123901367,1014.49145508,345.139075894,79.9136572514,173.037487754,-42.6833267212,14.9504623413,8.65235900879,0.256992667913,0.955145955086,0.171806290746,-0.0120405964553,0.00359501130879,-0.000346453860402,2017-05-12 18:21:03.680729
30.377784729,28.8083343506,39.8251953125,1014.49169922,345.143240602,79.8661191348,173.036463226,-43.8986434937,15.0186491013,8.40072631836,0.256992667913,0.953689217567,0.171075195074,0.00623318552971,-0.000129926949739,0.00146249122918,2017-05-12 18:21:03.738419
30.289604187,28.8083343506,37.9295921326,1014.4855957,345.141266678,79.8741992486,173.05142134,-44.444316864,15.309800148,8.35440444946,0.256022900343,0.954417586327,0.170831486583,0.0232264883816,-0.00687403045595,-0.000661537051201,2017-05-12 18:21:03.796595
30.201423645,28.8145828247,37.4459266663,1014.48999023,345.13609964,79.9407526119,173.058210548,-44.6652259827,15.5398759842,8.37951469421,0.257962435484,0.955388784409,0.168638214469,0.0337200760841,-0.00734359584749,0.000498909503222,2017-05-12 18:21:03.851490
30.201423645,28.8104171753,37.4459266663,1014.48681641,345.131682215,80.0474948082,173.053402095,-44.6125144958,15.5405197144,8.59081363678,0.258447349072,0.955631613731,0.163764283061,0.0191514752805,-0.00351964309812,0.00023084320128,2017-05-12 18:21:03.908669
30.289604187,28.8145828247,38.4763412476,1014.48901367,345.126641535,80.1267318328,173.018130998,-44.733379364,15.2978162766,9.18460941315,0.257720023394,0.956117153168,0.162302106619,0.00150711089373,0.00118578597903,-0.000394899398088,2017-05-12 18:21:03.970522
30.3248767853,28.8062496185,37.9746513367,1014.48583984,345.124423431,80.1533012687,172.948053257,-45.1051979065,15.3226976395,9.29709815979,0.258204907179,0.956845581532,0.169613018632,-0.001704454422,0.00169359892607,0.00167285464704,2017-05-12 18:21:04.028786
30.3425121307,28.8083343506,38.4132537842,1014.48681641,345.123214488,80.1426939849,172.926647444,-45.1498260498,15.5974111557,8.66319847107,0.257962435484,0.956602752209,0.164495378733,3.05809080601e-05,-0.000414457172155,0.000431727617979,2017-05-12 18:21:04.087114
