temp_h,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,timestamp
30.2543315887,36.7399559021,1015.47924805,29.0894068449,46.437339431,138.884069375,-54.8212547302,-29.9013633728,69.1123657227,-4.92856740952,3.79144883156,0.748392999172,['x'],['y'],['z'],2017-05-12 16:51:47.261151
30.2543315887,36.7399559021,1015.47924805,29.0894068449,46.437339431,138.884069375,-54.8212547302,-29.9013633728,69.1123657227,-4.92856740952,3.79144883156,0.748392999172,['x'],['y'],['z'],2017-05-12 16:51:47.261151
30.2543315887,36.7399559021,1015.47680664,26.5721337961,47.0828879302,138.728149817,-91.4412155151,-36.879611969,83.6560974121,-4.73899793625,4.04006814957,0.748392999172,['x'],['y'],['z'],2017-05-12 16:51:47.402859
30.2543315887,36.7399559021,1015.47680664,26.5721337961,47.0828879302,138.728149817,-91.4412155151,-36.879611969,83.6560974121,-4.73899793625,4.04006814957,0.748392999172,['x'],['y'],['z'],2017-05-12 16:51:47.402859
30.2543315887,36.7399559021,1015.47045898,24.0784966169,47.5996497975,138.78928001,-95.6512298584,-91.8123855591,85.8983154297,0.162681207061,0.653840363026,0.719393074512,['x'],['y'],['z'],2017-05-12 16:51:47.535580
30.2543315887,36.7399559021,1015.47045898,24.0784966169,47.5996497975,138.78928001,-95.6512298584,-91.8123855591,85.8983154297,0.162681207061,0.653840363026,0.719393074512,['x'],['y'],['z'],2017-05-12 16:51:47.535580
30.0956077576,39.3625602722,1015.46533203,21.194380938,45.8548950495,138.478998177,-68.5772857666,-35.7624816895,48.8407173157,0.164378330112,0.651898086071,0.719636797905,['x'],['y'],['z'],2017-05-12 16:51:47.681354
30.0956077576,39.3625602722,1015.46533203,21.194380938,45.8548950495,138.478998177,-68.5772857666,-35.7624816895,48.8407173157,0.164378330112,0.651898086071,0.719636797905,['x'],['y'],['z'],2017-05-12 16:51:47.681354
30.0956077576,39.3625602722,1015.46533203,21.194380938,45.8548950495,138.478998177,-68.5772857666,-35.7624816895,48.8407173157,0.164378330112,0.651898086071,0.719636797905,['x'],['y'],['z'],2017-05-12 16:51:47.681354
30.1485137939,42.5199012756,1015.46533203,18.8485353921,45.3904865822,137.703703404,-57.4482841492,-23.0032062531,54.1259651184,0.164378330112,0.0376328490674,0.0187646560371,['x'],['y'],['z'],2017-05-12 16:51:47.858787
30.1485137939,42.5199012756,1015.46533203,18.8485353921,45.3904865822,137.703703404,-57.4482841492,-23.0032062531,54.1259651184,0.164378330112,0.0376328490674,0.0187646560371,['x'],['y'],['z'],2017-05-12 16:51:47.858787
30.1485137939,42.5199012756,1015.46533203,15.2464524257,46.3546155949,137.767169522,-103.116752625,-55.8797111511,106.479148865,0.164378330112,0.654083192348,0.720855295658,['x'],['y'],['z'],2017-05-12 16:51:48.003224
30.1485137939,42.5199012756,1015.46533203,15.2464524257,46.3546155949,137.767169522,-103.116752625,-55.8797111511,106.479148865,0.164378330112,0.654083192348,0.720855295658,['x'],['y'],['z'],2017-05-12 16:51:48.003224
30.0956077576,39.1853179932,1015.45605469,1.49547920356,65.8427845423,121.972398047,-71.0984649658,-21.3483486176,57.1927452087,0.164135888219,0.654325962067,0.719636797905,['x'],['y'],['z'],2017-05-12 16:51:48.119112
