temp_h,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,timestamp
30.113243103,39.4707107544,1014.86621094,345.339635862,77.0882880296,171.890903898,-16.1640396118,5.4423661232,3.76090455055,0.253113538027,0.945677042007,0.217133894563,['x'],['y'],['z'],2017-05-12 17:43:48.619460
30.025062561,39.4827270508,1014.8737793,345.337136012,77.0759117268,171.887051671,-33.4045829773,11.3910312653,8.00967979431,0.254568189383,0.943977534771,0.217864990234,['x'],['y'],['z'],2017-05-12 17:43:48.680789
30.025062561,39.0020675659,1014.87817383,345.344927551,77.0163319867,171.881806086,-40.4986000061,13.6346025467,9.43734359741,0.250931531191,0.942035198212,0.221520423889,['x'],['y'],['z'],2017-05-12 17:43:48.737468
30.113243103,38.7196769714,1014.88354492,345.357467778,76.9465479439,171.907665182,-43.3570175171,14.4400548935,9.84283924103,0.253113538027,0.944220304489,0.221520423889,['x'],['y'],['z'],2017-05-12 17:43:48.798352
30.1837882996,39.0110778809,1014.88769531,345.359299976,76.9370266602,171.906053258,-44.3294715881,14.8219766617,10.3636054993,0.253355979919,0.942763566971,0.22176413238,['x'],['y'],['z'],2017-05-12 17:43:48.866263
30.060333252,38.2900848389,1014.89257812,345.35400658,76.940667151,171.915711145,-44.6242485046,14.9498710632,10.2255983353,0.253113538027,0.943977534771,0.220545649529,['x'],['y'],['z'],2017-05-12 17:43:48.920113
30.060333252,38.2900848389,1014.89013672,345.353221108,76.97312421,171.917309409,-45.2740974426,14.8238353729,10.64610672,0.253355979919,0.943249166012,0.219083473086,['x'],['y'],['z'],2017-05-12 17:43:48.976374
30.1485137939,39.7741279602,1014.88818359,345.3520429,77.0171106282,171.878923746,-45.6474647522,15.0291128159,10.7779188156,0.253355979919,0.943977534771,0.216402813792,['x'],['y'],['z'],2017-05-12 17:43:49.037109
30.0779705048,37.9055557251,1014.89599609,345.35662425,77.0311876481,171.854990763,-46.2117004395,15.025475502,11.0944080353,0.252143740654,0.943249166012,0.221033036709,['x'],['y'],['z'],2017-05-12 17:43:49.091152
30.0779705048,37.9055557251,1014.89770508,345.356433004,77.0178824396,171.81480193,-46.2778434753,14.9406576157,11.2695617676,0.253355979919,0.943734705448,0.220301941037,['x'],['y'],['z'],2017-05-12 17:43:49.158188
30.201423645,39.0200881958,1014.89941406,345.358652816,77.0025623253,171.771416569,-46.1740837097,15.2761573792,11.263212204,0.252386212349,0.94349193573,0.218352377415,['x'],['y'],['z'],2017-05-12 17:43:49.215445
30.1661510468,38.1308670044,1014.89819336,345.354426636,77.019412402,171.737142679,-45.955291748,15.5751714706,10.6811609268,0.252628654242,0.94470590353,0.217864990234,['x'],['y'],['z'],2017-05-12 17:43:49.269436
30.2366943359,39.2844543457,1014.89770508,345.354626419,77.0461935737,171.761130304,-45.714969635,15.7026166916,10.6630945206,0.252386212349,0.945677042007,0.218596085906,['x'],['y'],['z'],2017-05-12 17:43:49.330105
30.2366943359,39.2844543457,1014.89819336,345.352256344,77.0610219144,171.797125401,-45.6440048218,15.5542793274,9.77371406555,0.253598421812,0.945191502571,0.216402813792,['x'],['y'],['z'],2017-05-12 17:43:49.397680
30.1837882996,38.7827644348,1014.89526367,345.355666316,77.0103419108,171.890931219,-45.5605926514,15.240811348,10.1151380539,0.254568189383,0.943734705448,0.216890200973,['x'],['y'],['z'],2017-05-12 17:43:49.471834
30.113243103,40.7234344482,1014.89331055,345.357338004,76.9621754167,171.939603147,-45.7306098938,14.8317928314,10.3009929657,0.252628654242,0.943734705448,0.219570860267,['x'],['y'],['z'],2017-05-12 17:43:49.553631
30.113243103,40.7234344482,1014.89331055,345.357338004,76.9621754167,171.939603147,-45.7306098938,14.8317928314,10.3009929657,0.252628654242,0.943734705448,0.219570860267,['x'],['y'],['z'],2017-05-12 17:43:49.553631
30.1661510468,39.2844543457,1014.88598633,345.358053467,76.9383107358,171.949274695,-45.657699585,14.758266449,10.5204315186,0.252386212349,0.943006336689,0.2212767452,['x'],['y'],['z'],2017-05-12 17:43:49.640556
30.113243103,39.5307922363,1014.89135742,345.354184165,76.9387342075,171.93285492,-45.2753639221,14.625500679,11.0049934387,0.252386212349,0.94349193573,0.22176413238,['x'],['y'],['z'],2017-05-12 17:43:49.718643
30.1485137939,39.5578308105,1014.88793945,345.356260542,76.9547988124,171.859485028,-45.4562149048,14.8413267136,11.0200567245,0.253355979919,0.943006336689,0.222251519561,['x'],['y'],['z'],2017-05-12 17:43:49.792731
