temp_h,temp_p,humidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,timestamp
24.8400382996,0,59.334022522,0,331.161015211,89.1158276862,162.764883242,-13.1981477737,5.35646533966,4.48155117035,0.474466651678,0.822824001312,0.294873178005,-0.0224986113608,0.0312942266464,0.0294996518642,2017-05-12 18:26:42.962247
24.7342205048,23.0499992371,59.8056716919,1021.11328125,331.056919713,85.8078441278,164.938768531,-26.7508087158,10.6565284729,9.65401363373,0.473981767893,0.823795199394,0.297797560692,0.0166561659425,-0.0209290701896,-0.00727359205484,2017-05-12 18:26:43.021029
24.7342205048,23.0562496185,59.8056716919,1021.11743164,331.069142336,84.658125215,165.23194757,-32.3436088562,12.6651620865,11.8559427261,0.477618455887,0.824280798435,0.290242940187,0.0339955240488,-0.0415109843016,-0.010109427385,2017-05-12 18:26:43.081795
24.6989479065,23.0541667938,59.3490447998,1021.12329102,331.075152903,83.7515883574,165.42148532,-34.7351989746,13.9703330994,12.3478317261,0.477133572102,0.823552429676,0.291705131531,0.0134479515254,-0.0143292471766,-0.00853918492794,2017-05-12 18:26:43.140030
24.7342205048,23.0541667938,59.6164093018,1021.12841797,331.076098884,82.7974109303,165.72045636,-35.6748161316,14.5679826736,13.0493659973,0.477376013994,0.823795199394,0.297797560692,0.0331802591681,-0.0119143016636,-0.00142799504101,2017-05-12 18:26:43.194719
24.7518558502,23.0625,58.8052940369,1021.13305664,331.068920355,81.9409188688,165.978418945,-36.1151313782,14.8999671936,13.2636022568,0.478345781565,0.829865038395,0.288293391466,-0.0146239623427,0.010622235015,-0.00408369954675,2017-05-12 18:26:43.253426
24.7518558502,23.0583324432,58.8052940369,1021.14233398,331.091231168,81.0435549553,166.249276927,-36.0757598877,14.9896640778,12.8577394485,0.478103369474,0.826465964317,0.293898403645,0.0397479347885,-0.0331285633147,-0.00452857930213,2017-05-12 18:26:43.315811
24.8047637939,23.0666675568,60.7699966431,1021.14379883,331.104556867,80.3620864912,166.51368721,-36.0282783508,15.072977066,12.5595750809,0.478345781565,0.826223134995,0.29073035717,-0.000970087945461,0.00898618996143,-0.000137638300657,2017-05-12 18:26:43.382182
24.8047637939,23.0666675568,59.6404418945,1021.15307617,331.106899622,79.6013195309,166.840948894,-36.4828338623,15.0274438858,12.2726011276,0.476406246424,0.825494766235,0.294629484415,0.0181602742523,-0.0123735731468,-0.00378124136478,2017-05-12 18:26:43.440621
24.8047637939,23.0604171753,60.4034919739,1021.15795898,331.112469641,78.9548148052,167.14337601,-36.4347419739,15.08822155,12.1802787781,0.478588223457,0.826708674431,0.290486633778,-0.00658229365945,-0.0185330584645,-0.00935473665595,2017-05-12 18:26:43.498723
